,Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
768565,1,7,2013-08-11,0,0,0,0,0,1
768566,2,7,2013-08-11,0,0,0,0,0,0
768568,4,7,2013-08-11,0,0,0,0,0,0
768567,3,7,2013-08-11,0,0,0,0,0,0
768570,6,7,2013-08-11,0,0,0,0,0,0
768573,9,7,2013-08-11,0,0,0,0,0,0
768571,7,7,2013-08-11,0,0,0,0,0,0
768572,8,7,2013-08-11,0,0,0,0,0,0
768569,5,7,2013-08-11,0,0,0,0,0,0
767450,1,1,2013-08-12,5326,600,1,1,0,1
767451,2,1,2013-08-12,6518,725,1,1,0,1
767452,3,1,2013-08-12,10962,1006,1,1,0,1
767453,4,1,2013-08-12,11913,1660,1,1,0,0
767454,5,1,2013-08-12,7706,780,1,1,0,1
767456,7,1,2013-08-12,14766,1520,1,1,0,0
767457,8,1,2013-08-12,8337,896,1,1,0,0
767458,9,1,2013-08-12,9376,739,1,1,0,1
767455,6,1,2013-08-12,7464,862,1,1,0,1
766337,3,2,2013-08-13,10004,1007,1,1,0,1
766335,1,2,2013-08-13,5299,573,1,1,0,1
766336,2,2,2013-08-13,6154,640,1,1,0,1
766338,4,2,2013-08-13,10673,1505,1,1,0,0
766342,8,2,2013-08-13,7033,763,1,1,0,0
766340,6,2,2013-08-13,6352,744,1,1,0,1
766341,7,2,2013-08-13,12269,1322,1,1,0,0
766343,9,2,2013-08-13,5957,524,1,1,0,1
766339,5,2,2013-08-13,6858,678,1,1,0,1
765220,1,3,2013-08-14,4724,574,1,1,0,1
765221,2,3,2013-08-14,7229,860,1,1,0,1
765222,3,3,2013-08-14,8452,844,1,1,0,1
765223,4,3,2013-08-14,10063,1403,1,1,0,0
765225,6,3,2013-08-14,7249,825,1,1,0,1
765226,7,3,2013-08-14,10364,1162,1,1,0,0
765227,8,3,2013-08-14,6040,659,1,1,0,0
765228,9,3,2013-08-14,5910,550,1,1,0,1
765224,5,3,2013-08-14,6352,736,1,1,0,1
764107,3,4,2013-08-15,8369,867,1,1,0,1
764105,1,4,2013-08-15,4575,538,1,1,0,1
764106,2,4,2013-08-15,5186,619,1,1,0,1
764108,4,4,2013-08-15,8712,1293,1,1,0,0
764113,9,4,2013-08-15,5633,538,1,1,0,1
764110,6,4,2013-08-15,6217,777,1,1,0,1
764111,7,4,2013-08-15,9477,1080,1,1,0,0
764112,8,4,2013-08-15,6922,850,1,1,0,0
764109,5,4,2013-08-15,5030,539,1,1,0,1
762991,2,5,2013-08-16,4895,571,1,1,0,1
762990,1,5,2013-08-16,4552,527,1,1,0,1
762993,4,5,2013-08-16,9338,1322,1,1,0,0
762992,3,5,2013-08-16,7585,850,1,1,0,1
762995,6,5,2013-08-16,6380,783,1,1,0,1
762998,9,5,2013-08-16,5274,499,1,1,0,1
762996,7,5,2013-08-16,10781,1245,1,1,0,0
762997,8,5,2013-08-16,4651,727,1,1,0,0
762994,5,5,2013-08-16,5113,590,1,1,0,1
761876,2,6,2013-08-17,2731,353,1,0,0,0
761877,3,6,2013-08-17,3242,421,1,0,0,0
761878,4,6,2013-08-17,8244,1272,1,0,0,0
761875,1,6,2013-08-17,4078,503,1,0,0,0
761880,6,6,2013-08-17,3491,401,1,0,0,0
761881,7,6,2013-08-17,6629,807,1,0,0,0
761882,8,6,2013-08-17,1725,283,1,0,0,0
761883,9,6,2013-08-17,4416,438,1,0,0,0
761879,5,6,2013-08-17,1676,214,1,0,0,0
760760,1,7,2013-08-18,0,0,0,0,0,0
760761,2,7,2013-08-18,0,0,0,0,0,0
760762,3,7,2013-08-18,0,0,0,0,0,0
760763,4,7,2013-08-18,0,0,0,0,0,0
760764,5,7,2013-08-18,0,0,0,0,0,0
760766,7,7,2013-08-18,0,0,0,0,0,0
760767,8,7,2013-08-18,0,0,0,0,0,0
760768,9,7,2013-08-18,0,0,0,0,0,0
760765,6,7,2013-08-18,0,0,0,0,0,0
759647,3,1,2013-08-19,4369,539,1,0,0,1
759646,2,1,2013-08-19,3747,528,1,0,0,1
759648,4,1,2013-08-19,8709,1276,1,0,0,0
759645,1,1,2013-08-19,3954,513,1,0,0,0
759650,6,1,2013-08-19,5933,748,1,0,0,1
759653,9,1,2013-08-19,4838,442,1,0,0,1
759649,5,1,2013-08-19,4225,527,1,0,0,1
759651,7,1,2013-08-19,8806,1119,1,0,0,0
759652,8,1,2013-08-19,4048,580,1,0,0,0
758538,9,2,2013-08-20,4939,482,1,0,0,1
758537,8,2,2013-08-20,4103,622,1,0,0,0
758536,7,2,2013-08-20,8685,1102,1,0,0,0
758535,6,2,2013-08-20,5391,693,1,0,0,1
758533,4,2,2013-08-20,6887,1089,1,0,0,0
758532,3,2,2013-08-20,5290,671,1,0,0,1
758531,2,2,2013-08-20,3894,517,1,0,0,1
758530,1,2,2013-08-20,3492,475,1,0,0,0
758534,5,2,2013-08-20,3825,537,1,0,0,1
757418,4,3,2013-08-21,6617,1015,1,0,0,0
757415,1,3,2013-08-21,3096,441,1,0,0,0
757416,2,3,2013-08-21,4399,655,1,0,0,1
757417,3,3,2013-08-21,5070,673,1,0,0,1
757419,5,3,2013-08-21,4434,619,1,0,0,1
757421,7,3,2013-08-21,7191,893,1,0,0,0
757422,8,3,2013-08-21,3740,511,1,0,0,0
757423,9,3,2013-08-21,4177,444,1,0,0,1
757420,6,3,2013-08-21,5685,721,1,0,0,1
756308,9,4,2013-08-22,5039,494,1,0,0,1
756307,8,4,2013-08-22,4272,679,1,0,0,0
756306,7,4,2013-08-22,6934,907,1,0,0,0
756305,6,4,2013-08-22,5365,714,1,0,0,1
756304,5,4,2013-08-22,3534,485,1,0,0,1
756303,4,4,2013-08-22,6866,1020,1,0,0,0
756302,3,4,2013-08-22,5225,670,1,0,0,1
756301,2,4,2013-08-22,3998,536,1,0,0,1
756300,1,4,2013-08-22,3703,498,1,0,0,0
755186,2,5,2013-08-23,3652,523,1,0,0,1
755185,1,5,2013-08-23,3493,445,1,0,0,0
755188,4,5,2013-08-23,6562,1029,1,0,0,0
755187,3,5,2013-08-23,4692,633,1,0,0,1
755190,6,5,2013-08-23,5853,746,1,0,0,1
755192,8,5,2013-08-23,4104,552,1,0,0,0
755189,5,5,2013-08-23,3879,513,1,0,0,1
755193,9,5,2013-08-23,4566,471,1,0,0,1
755191,7,5,2013-08-23,7895,1019,1,0,0,0
754078,9,6,2013-08-24,4092,403,1,0,0,0
754077,8,6,2013-08-24,1890,286,1,0,0,0
754076,7,6,2013-08-24,5628,692,1,0,0,0
754075,6,6,2013-08-24,3638,410,1,0,0,0
754074,5,6,2013-08-24,1832,224,1,0,0,0
754073,4,6,2013-08-24,8107,1214,1,0,0,0
754072,3,6,2013-08-24,3525,427,1,0,0,0
754071,2,6,2013-08-24,2546,343,1,0,0,0
754070,1,6,2013-08-24,4752,601,1,0,0,0
752955,1,7,2013-08-25,0,0,0,0,0,0
752956,2,7,2013-08-25,0,0,0,0,0,0
752958,4,7,2013-08-25,0,0,0,0,0,0
752957,3,7,2013-08-25,0,0,0,0,0,0
752960,6,7,2013-08-25,0,0,0,0,0,0
752963,9,7,2013-08-25,0,0,0,0,0,0
752961,7,7,2013-08-25,0,0,0,0,0,0
752962,8,7,2013-08-25,0,0,0,0,0,0
752959,5,7,2013-08-25,0,0,0,0,0,0
751840,1,1,2013-08-26,5482,613,1,1,0,0
751841,2,1,2013-08-26,7453,752,1,1,0,0
751842,3,1,2013-08-26,9613,948,1,1,0,1
751843,4,1,2013-08-26,10157,1479,1,1,0,0
751844,5,1,2013-08-26,7457,735,1,1,0,0
751846,7,1,2013-08-26,11911,1232,1,1,0,0
751847,8,1,2013-08-26,8021,802,1,1,0,0
751848,9,1,2013-08-26,8848,758,1,1,0,1
751845,6,1,2013-08-26,7736,887,1,1,0,0
750725,1,2,2013-08-27,5156,556,1,1,0,0
750727,3,2,2013-08-27,8893,914,1,1,0,1
750726,2,2,2013-08-27,6529,717,1,1,0,0
750728,4,2,2013-08-27,8147,1150,1,1,0,0
750732,8,2,2013-08-27,6986,796,1,1,0,0
750730,6,2,2013-08-27,7031,824,1,1,0,0
750729,5,2,2013-08-27,6045,646,1,1,0,0
750733,9,2,2013-08-27,6421,565,1,1,0,1
750731,7,2,2013-08-27,10861,1136,1,1,0,0
749618,9,3,2013-08-28,5485,522,1,1,0,1
749617,8,3,2013-08-28,6032,657,1,1,0,0
749616,7,3,2013-08-28,9762,1043,1,1,0,0
749615,6,3,2013-08-28,6443,767,1,1,0,0
749614,5,3,2013-08-28,5919,682,1,1,0,0
749613,4,3,2013-08-28,8351,1140,1,1,0,0
749612,3,3,2013-08-28,8266,871,1,1,0,1
749611,2,3,2013-08-28,6474,811,1,1,0,0
749610,1,3,2013-08-28,4583,507,1,1,0,0
748495,1,4,2013-08-29,4804,534,1,1,0,0
748496,2,4,2013-08-29,5527,635,1,1,0,0
748497,3,4,2013-08-29,7384,823,1,1,0,1
748498,4,4,2013-08-29,8283,1205,1,1,0,0
748501,7,4,2013-08-29,9889,1043,1,1,0,0
748500,6,4,2013-08-29,6362,764,1,1,0,0
748502,8,4,2013-08-29,6844,858,1,1,0,0
748499,5,4,2013-08-29,5720,637,1,1,0,0
748503,9,4,2013-08-29,6679,551,1,1,0,1
747383,4,5,2013-08-30,11704,1516,1,1,0,0
747380,1,5,2013-08-30,5469,612,1,1,0,0
747381,2,5,2013-08-30,6280,702,1,1,0,0
747382,3,5,2013-08-30,8954,909,1,1,0,1
747384,5,5,2013-08-30,6413,678,1,1,0,0
747386,7,5,2013-08-30,11809,1290,1,1,0,0
747387,8,5,2013-08-30,6390,696,1,1,0,0
747388,9,5,2013-08-30,6553,586,1,1,0,1
747385,6,5,2013-08-30,8711,946,1,1,0,0
746273,9,6,2013-08-31,5644,464,1,0,0,0
746272,8,6,2013-08-31,2942,347,1,0,0,0
746271,7,6,2013-08-31,6113,684,1,0,0,0
746270,6,6,2013-08-31,3929,441,1,0,0,0
746269,5,6,2013-08-31,2424,258,1,0,0,0
746268,4,6,2013-08-31,10740,1502,1,0,0,0
746267,3,6,2013-08-31,3584,448,1,0,0,0
746266,2,6,2013-08-31,2803,348,1,0,0,0
746265,1,6,2013-08-31,5317,598,1,0,0,0
745150,1,7,2013-09-01,0,0,0,0,0,0
745151,2,7,2013-09-01,0,0,0,0,0,0
745152,3,7,2013-09-01,0,0,0,0,0,0
745153,4,7,2013-09-01,0,0,0,0,0,0
745155,6,7,2013-09-01,0,0,0,0,0,0
745156,7,7,2013-09-01,0,0,0,0,0,0
745157,8,7,2013-09-01,0,0,0,0,0,0
745154,5,7,2013-09-01,0,0,0,0,0,0
745158,9,7,2013-09-01,0,0,0,0,0,0
744039,5,1,2013-09-02,4598,568,1,0,0,0
744043,9,1,2013-09-02,6509,589,1,0,0,1
744042,8,1,2013-09-02,3931,550,1,0,0,0
744041,7,1,2013-09-02,7650,900,1,0,0,0
744040,6,1,2013-09-02,6533,827,1,0,0,0
744038,4,1,2013-09-02,9030,1257,1,0,0,0
744037,3,1,2013-09-02,5625,720,1,0,0,1
744036,2,1,2013-09-02,4305,547,1,0,0,0
744035,1,1,2013-09-02,4195,496,1,0,0,0
742921,2,2,2013-09-03,4199,549,1,0,0,0
742922,3,2,2013-09-03,5847,739,1,0,0,1
742920,1,2,2013-09-03,3928,507,1,0,0,0
742923,4,2,2013-09-03,7646,1131,1,0,0,0
742928,9,2,2013-09-03,4986,524,1,0,0,1
742925,6,2,2013-09-03,5940,726,1,0,0,0
742926,7,2,2013-09-03,8707,1075,1,0,0,0
742927,8,2,2013-09-03,4698,639,1,0,0,0
742924,5,2,2013-09-03,4314,557,1,0,0,0
741805,1,3,2013-09-04,3343,444,1,0,0,0
741806,2,3,2013-09-04,4709,673,1,0,0,0
741807,3,3,2013-09-04,6116,750,1,0,0,0
741808,4,3,2013-09-04,8203,1146,1,0,0,0
741810,6,3,2013-09-04,6322,770,1,0,0,0
741811,7,3,2013-09-04,7850,913,1,0,0,0
741812,8,3,2013-09-04,4359,595,1,0,0,0
741813,9,3,2013-09-04,5472,535,1,0,0,0
741809,5,3,2013-09-04,3996,589,1,0,0,0
740692,3,4,2013-09-05,4921,641,1,0,0,0
740690,1,4,2013-09-05,3883,465,1,0,0,0
740691,2,4,2013-09-05,3784,531,1,0,0,0
740693,4,4,2013-09-05,6803,1050,1,0,0,0
740698,9,4,2013-09-05,4588,466,1,0,0,0
740695,6,4,2013-09-05,5564,692,1,0,0,0
740696,7,4,2013-09-05,7398,892,1,0,0,0
740697,8,4,2013-09-05,4907,687,1,0,0,0
740694,5,4,2013-09-05,3830,516,1,0,0,0
739575,1,5,2013-09-06,3836,466,1,0,0,0
739577,3,5,2013-09-06,4750,635,1,0,0,0
739576,2,5,2013-09-06,3793,471,1,0,0,0
739578,4,5,2013-09-06,6979,1057,1,0,0,0
739582,8,5,2013-09-06,3586,494,1,0,0,0
739580,6,5,2013-09-06,6108,747,1,0,0,0
739581,7,5,2013-09-06,7753,996,1,0,0,0
739583,9,5,2013-09-06,5272,481,1,0,0,0
739579,5,5,2013-09-06,4242,537,1,0,0,0
738468,9,6,2013-09-07,5352,500,1,0,0,0
738467,8,6,2013-09-07,2323,307,1,0,0,0
738466,7,6,2013-09-07,5166,619,1,0,0,0
738465,6,6,2013-09-07,3465,399,1,0,0,0
738464,5,6,2013-09-07,1893,228,1,0,0,0
738463,4,6,2013-09-07,8461,1314,1,0,0,0
738462,3,6,2013-09-07,3661,444,1,0,0,0
738461,2,6,2013-09-07,2540,330,1,0,0,0
738460,1,6,2013-09-07,4663,555,1,0,0,0
737345,1,7,2013-09-08,0,0,0,0,0,0
737346,2,7,2013-09-08,0,0,0,0,0,0
737347,3,7,2013-09-08,0,0,0,0,0,0
737348,4,7,2013-09-08,0,0,0,0,0,0
737350,6,7,2013-09-08,0,0,0,0,0,0
737351,7,7,2013-09-08,0,0,0,0,0,0
737352,8,7,2013-09-08,0,0,0,0,0,0
737349,5,7,2013-09-08,0,0,0,0,0,0
737353,9,7,2013-09-08,0,0,0,0,0,0
736234,5,1,2013-09-09,7378,739,1,1,0,0
736238,9,1,2013-09-09,9247,744,1,1,0,0
736237,8,1,2013-09-09,7467,779,1,1,0,0
736236,7,1,2013-09-09,10694,998,1,1,0,0
736235,6,1,2013-09-09,8207,882,1,1,0,0
736233,4,1,2013-09-09,11987,1505,1,1,0,0
736232,3,1,2013-09-09,11058,995,1,1,0,0
736231,2,1,2013-09-09,7005,726,1,1,0,0
736230,1,1,2013-09-09,5893,601,1,1,0,0
735116,2,2,2013-09-10,6578,707,1,1,0,0
735117,3,2,2013-09-10,8361,774,1,1,0,0
735115,1,2,2013-09-10,5403,599,1,1,0,0
735118,4,2,2013-09-10,10610,1398,1,1,0,0
735123,9,2,2013-09-10,6218,516,1,1,0,0
735120,6,2,2013-09-10,7267,797,1,1,0,0
735121,7,2,2013-09-10,11072,1153,1,1,0,0
735122,8,2,2013-09-10,7007,759,1,1,0,0
735119,5,2,2013-09-10,6222,631,1,1,0,0
734000,1,3,2013-09-11,5103,580,1,1,0,0
734001,2,3,2013-09-11,6537,791,1,1,0,0
734002,3,3,2013-09-11,8568,796,1,1,0,0
734003,4,3,2013-09-11,9365,1313,1,1,0,0
734005,6,3,2013-09-11,7434,831,1,1,0,0
734006,7,3,2013-09-11,8808,965,1,1,0,0
734007,8,3,2013-09-11,5863,703,1,1,0,0
734008,9,3,2013-09-11,6617,559,1,1,0,0
734004,5,3,2013-09-11,5958,705,1,1,0,0
732887,3,4,2013-09-12,8774,876,1,1,0,0
732885,1,4,2013-09-12,5079,586,1,1,0,0
732886,2,4,2013-09-12,5558,618,1,1,0,0
732888,4,4,2013-09-12,10257,1303,1,1,0,0
732893,9,4,2013-09-12,5867,535,1,1,0,0
732890,6,4,2013-09-12,6728,796,1,1,0,0
732891,7,4,2013-09-12,9066,971,1,1,0,0
732892,8,4,2013-09-12,6614,828,1,1,0,0
732889,5,4,2013-09-12,5298,600,1,1,0,0
731771,2,5,2013-09-13,4954,550,1,1,0,0
731770,1,5,2013-09-13,5187,559,1,1,0,0
731772,3,5,2013-09-13,8610,893,1,1,0,0
731773,4,5,2013-09-13,10197,1356,1,1,0,0
731774,5,5,2013-09-13,5274,640,1,1,0,0
731775,6,5,2013-09-13,7310,775,1,1,0,0
731776,7,5,2013-09-13,9977,1118,1,1,0,0
731777,8,5,2013-09-13,5226,634,1,1,0,0
731778,9,5,2013-09-13,6550,595,1,1,0,0
730656,2,6,2013-09-14,2841,352,1,0,0,0
730657,3,6,2013-09-14,3537,393,1,0,0,0
730658,4,6,2013-09-14,9177,1350,1,0,0,0
730655,1,6,2013-09-14,4663,619,1,0,0,0
730660,6,6,2013-09-14,3408,422,1,0,0,0
730661,7,6,2013-09-14,5383,599,1,0,0,0
730662,8,6,2013-09-14,2382,344,1,0,0,0
730663,9,6,2013-09-14,4735,467,1,0,0,0
730659,5,6,2013-09-14,2001,217,1,0,0,0
729540,1,7,2013-09-15,0,0,0,0,0,0
729541,2,7,2013-09-15,0,0,0,0,0,0
729542,3,7,2013-09-15,0,0,0,0,0,0
729543,4,7,2013-09-15,0,0,0,0,0,0
729544,5,7,2013-09-15,0,0,0,0,0,0
729546,7,7,2013-09-15,0,0,0,0,0,0
729547,8,7,2013-09-15,0,0,0,0,0,0
729548,9,7,2013-09-15,0,0,0,0,0,0
729545,6,7,2013-09-15,0,0,0,0,0,0
728425,1,1,2013-09-16,4249,568,1,0,0,0
728427,3,1,2013-09-16,5391,692,1,0,0,0
728428,4,1,2013-09-16,7911,1184,1,0,0,0
728426,2,1,2013-09-16,3837,509,1,0,0,0
728430,6,1,2013-09-16,5625,750,1,0,0,0
728431,7,1,2013-09-16,7562,909,1,0,0,0
728432,8,1,2013-09-16,4001,597,1,0,0,0
728433,9,1,2013-09-16,5165,529,1,0,0,0
728429,5,1,2013-09-16,3940,529,1,0,0,0
727312,3,2,2013-09-17,5517,725,1,0,0,0
727310,1,2,2013-09-17,3685,502,1,0,0,0
727311,2,2,2013-09-17,3823,525,1,0,0,0
727313,4,2,2013-09-17,7248,1073,1,0,0,0
727318,9,2,2013-09-17,4830,469,1,0,0,0
727315,6,2,2013-09-17,5448,742,1,0,0,0
727316,7,2,2013-09-17,7767,985,1,0,0,0
727317,8,2,2013-09-17,4473,636,1,0,0,0
727314,5,2,2013-09-17,3846,528,1,0,0,0
726196,2,3,2013-09-18,4574,625,1,0,0,0
726197,3,3,2013-09-18,5378,681,1,0,0,0
726198,4,3,2013-09-18,6701,1048,1,0,0,0
726195,1,3,2013-09-18,3946,507,1,0,0,0
726200,6,3,2013-09-18,5013,662,1,0,0,0
726201,7,3,2013-09-18,6845,844,1,0,0,0
726202,8,3,2013-09-18,3545,554,1,0,0,0
726203,9,3,2013-09-18,4693,479,1,0,0,0
726199,5,3,2013-09-18,3753,537,1,0,0,0
725088,9,4,2013-09-19,4677,478,1,0,0,0
725087,8,4,2013-09-19,4278,641,1,0,0,0
725086,7,4,2013-09-19,6859,854,1,0,0,0
725085,6,4,2013-09-19,5521,705,1,0,0,0
725084,5,4,2013-09-19,3457,470,1,0,0,0
725083,4,4,2013-09-19,7017,1011,1,0,0,0
725082,3,4,2013-09-19,5120,672,1,0,0,0
725081,2,4,2013-09-19,3840,509,1,0,0,0
725080,1,4,2013-09-19,3717,469,1,0,0,0
723966,2,5,2013-09-20,3949,475,1,0,0,0
723967,3,5,2013-09-20,5426,669,1,0,0,0
723965,1,5,2013-09-20,3516,494,1,0,0,0
723968,4,5,2013-09-20,7047,1026,1,0,0,0
723973,9,5,2013-09-20,4859,489,1,0,0,0
723970,6,5,2013-09-20,5424,674,1,0,0,0
723971,7,5,2013-09-20,7630,907,1,0,0,0
723972,8,5,2013-09-20,3628,503,1,0,0,0
723969,5,5,2013-09-20,4024,512,1,0,0,0
722858,9,6,2013-09-21,4782,450,1,0,0,0
722857,8,6,2013-09-21,2023,273,1,0,0,0
722856,7,6,2013-09-21,4729,528,1,0,0,0
722855,6,6,2013-09-21,3601,416,1,0,0,0
722854,5,6,2013-09-21,1725,217,1,0,0,0
722853,4,6,2013-09-21,8631,1336,1,0,0,0
722852,3,6,2013-09-21,3554,461,1,0,0,0
722851,2,6,2013-09-21,2651,335,1,0,0,0
722850,1,6,2013-09-21,3909,522,1,0,0,0
721735,1,7,2013-09-22,0,0,0,0,0,0
721736,2,7,2013-09-22,0,0,0,0,0,0
721737,3,7,2013-09-22,0,0,0,0,0,0
721738,4,7,2013-09-22,0,0,0,0,0,0
721740,6,7,2013-09-22,0,0,0,0,0,0
721741,7,7,2013-09-22,0,0,0,0,0,0
721742,8,7,2013-09-22,0,0,0,0,0,0
721739,5,7,2013-09-22,0,0,0,0,0,0
721743,9,7,2013-09-22,0,0,0,0,0,0
720624,5,1,2013-09-23,7486,743,1,1,0,0
720628,9,1,2013-09-23,7903,660,1,1,0,0
720627,8,1,2013-09-23,7534,811,1,1,0,0
720626,7,1,2013-09-23,9480,1017,1,1,0,0
720625,6,1,2013-09-23,8462,909,1,1,0,0
720623,4,1,2013-09-23,9908,1341,1,1,0,0
720622,3,1,2013-09-23,9002,885,1,1,0,0
720621,2,1,2013-09-23,6802,677,1,1,0,0
720620,1,1,2013-09-23,4770,542,1,1,0,0
719506,2,2,2013-09-24,6387,670,1,1,0,0
719507,3,2,2013-09-24,8376,893,1,1,0,0
719505,1,2,2013-09-24,4274,492,1,1,0,0
719508,4,2,2013-09-24,8701,1202,1,1,0,0
719513,9,2,2013-09-24,5854,563,1,1,0,0
719510,6,2,2013-09-24,7593,839,1,1,0,0
719511,7,2,2013-09-24,10012,1081,1,1,0,0
719512,8,2,2013-09-24,6431,725,1,1,0,0
719509,5,2,2013-09-24,5489,596,1,1,0,0
718390,1,3,2013-09-25,4212,500,1,1,0,0
718391,2,3,2013-09-25,6708,858,1,1,0,0
718392,3,3,2013-09-25,7475,812,1,1,0,0
718393,4,3,2013-09-25,9053,1235,1,1,0,0
718395,6,3,2013-09-25,6689,787,1,1,0,0
718396,7,3,2013-09-25,8023,879,1,1,0,0
718397,8,3,2013-09-25,5200,633,1,1,0,0
718398,9,3,2013-09-25,5199,511,1,1,0,0
718394,5,3,2013-09-25,5371,653,1,1,0,0
717277,3,4,2013-09-26,7003,759,1,1,0,0
717275,1,4,2013-09-26,4481,537,1,1,0,0
717276,2,4,2013-09-26,5795,629,1,1,0,0
717278,4,4,2013-09-26,8447,1214,1,1,0,0
717283,9,4,2013-09-26,5216,474,1,1,0,0
717280,6,4,2013-09-26,5579,647,1,1,0,0
717281,7,4,2013-09-26,8371,906,1,1,0,0
717282,8,4,2013-09-26,6475,823,1,1,0,0
717279,5,4,2013-09-26,4566,507,1,1,0,0
716162,3,5,2013-09-27,8387,845,1,1,0,0
716160,1,5,2013-09-27,4669,548,1,1,0,0
716161,2,5,2013-09-27,4874,547,1,1,0,0
716163,4,5,2013-09-27,9621,1300,1,1,0,0
716168,9,5,2013-09-27,5650,538,1,1,0,0
716165,6,5,2013-09-27,7168,834,1,1,0,0
716167,8,5,2013-09-27,4989,555,1,1,0,0
716164,5,5,2013-09-27,5139,598,1,1,0,0
716166,7,5,2013-09-27,9740,1068,1,1,0,0
715053,9,6,2013-09-28,5174,453,1,0,0,0
715052,8,6,2013-09-28,2604,339,1,0,0,0
715051,7,6,2013-09-28,5818,696,1,0,0,0
715050,6,6,2013-09-28,3605,386,1,0,0,0
715049,5,6,2013-09-28,2171,231,1,0,0,0
715048,4,6,2013-09-28,9274,1332,1,0,0,0
715047,3,6,2013-09-28,3845,444,1,0,0,0
715046,2,6,2013-09-28,3428,383,1,0,0,0
715045,1,6,2013-09-28,4175,538,1,0,0,0
713930,1,7,2013-09-29,0,0,0,0,0,0
713931,2,7,2013-09-29,0,0,0,0,0,0
713932,3,7,2013-09-29,0,0,0,0,0,0
713933,4,7,2013-09-29,0,0,0,0,0,0
713936,7,7,2013-09-29,0,0,0,0,0,0
713935,6,7,2013-09-29,0,0,0,0,0,0
713937,8,7,2013-09-29,0,0,0,0,0,0
713934,5,7,2013-09-29,0,0,0,0,0,0
713938,9,7,2013-09-29,0,0,0,0,0,0
712818,4,1,2013-09-30,11276,1558,1,0,0,1
712815,1,1,2013-09-30,4088,516,1,0,0,0
712816,2,1,2013-09-30,5610,691,1,0,0,0
712817,3,1,2013-09-30,8988,945,1,0,0,0
712819,5,1,2013-09-30,4367,581,1,0,0,0
712821,7,1,2013-09-30,9018,1021,1,0,0,0
712822,8,1,2013-09-30,5396,678,1,0,0,0
712823,9,1,2013-09-30,6511,580,1,0,0,0
712820,6,1,2013-09-30,7368,895,1,0,0,0
711700,1,2,2013-10-01,4178,508,1,0,0,0
711701,2,2,2013-10-01,3830,539,1,0,0,0
711702,3,2,2013-10-01,5903,743,1,0,0,0
711703,4,2,2013-10-01,9255,1283,1,0,0,1
711705,6,2,2013-10-01,6953,861,1,0,0,0
711706,7,2,2013-10-01,9316,1095,1,0,0,0
711707,8,2,2013-10-01,4857,679,1,0,0,0
711708,9,2,2013-10-01,5891,542,1,0,0,0
711704,5,2,2013-10-01,4686,610,1,0,0,0
710587,3,3,2013-10-02,6045,765,1,0,0,0
710585,1,3,2013-10-02,4001,509,1,0,0,0
710586,2,3,2013-10-02,5238,691,1,0,0,0
710588,4,3,2013-10-02,10077,1410,1,0,0,1
710593,9,3,2013-10-02,6187,571,1,0,0,0
710590,6,3,2013-10-02,7239,881,1,0,0,0
710591,7,3,2013-10-02,8004,917,1,0,0,0
710592,8,3,2013-10-02,4771,643,1,0,0,0
710589,5,3,2013-10-02,5118,668,1,0,0,0
709470,1,4,2013-10-03,0,0,0,0,a,0
709471,2,4,2013-10-03,2656,381,1,0,a,0
709473,4,4,2013-10-03,0,0,0,0,a,1
709472,3,4,2013-10-03,0,0,0,0,a,0
709475,6,4,2013-10-03,0,0,0,0,a,0
709476,7,4,2013-10-03,3020,435,1,0,a,0
709477,8,4,2013-10-03,0,0,0,0,a,0
709478,9,4,2013-10-03,0,0,0,0,a,0
709474,5,4,2013-10-03,0,0,0,0,a,0
708355,1,5,2013-10-04,5447,619,1,0,0,0
708356,2,5,2013-10-04,4671,547,1,0,0,0
708357,3,5,2013-10-04,8093,888,1,0,0,0
708358,4,5,2013-10-04,10204,1454,1,0,0,1
708359,5,5,2013-10-04,5108,634,1,0,0,0
708360,6,5,2013-10-04,7090,777,1,0,0,0
708361,7,5,2013-10-04,9332,1131,1,0,0,1
708362,8,5,2013-10-04,4802,609,1,0,0,1
708363,9,5,2013-10-04,6924,616,1,0,0,0
707240,1,6,2013-10-05,5352,662,1,0,0,0
707241,2,6,2013-10-05,2688,342,1,0,0,0
707242,3,6,2013-10-05,4802,555,1,0,0,0
707243,4,6,2013-10-05,8938,1352,1,0,0,0
707248,9,6,2013-10-05,5238,496,1,0,0,0
707245,6,6,2013-10-05,4016,469,1,0,0,0
707246,7,6,2013-10-05,5807,678,1,0,0,0
707247,8,6,2013-10-05,2862,363,1,0,0,0
707244,5,6,2013-10-05,2041,223,1,0,0,0
706127,3,7,2013-10-06,0,0,0,0,0,0
706125,1,7,2013-10-06,0,0,0,0,0,0
706126,2,7,2013-10-06,0,0,0,0,0,0
706128,4,7,2013-10-06,0,0,0,0,0,0
706129,5,7,2013-10-06,0,0,0,0,0,0
706130,6,7,2013-10-06,0,0,0,0,0,0
706131,7,7,2013-10-06,0,0,0,0,0,0
706132,8,7,2013-10-06,0,0,0,0,0,0
706133,9,7,2013-10-06,0,0,0,0,0,0
705010,1,1,2013-10-07,6004,626,1,1,0,0
705011,2,1,2013-10-07,7368,737,1,1,0,0
705012,3,1,2013-10-07,10779,940,1,1,0,0
705013,4,1,2013-10-07,12159,1600,1,1,0,1
